ID,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
5148996,0,1,1,0,0,0,0,1,3,27,202500.0,42.70587349500670,4.542187724593930,Commercial associate,Higher education,Married,House / apartment,Accountants,0
5149001,1,1,1,0,0,1,0,1,3,31,270000.0,43.55736257418020,5.626398899361380,Commercial associate,Higher education,Married,House / apartment,Managers,1
5149006,0,0,1,0,0,0,0,0,2,40,225000.0,47.571134246425300,10.2917924392698,Working,Secondary / secondary special,Married,House / apartment,Other,1
5149020,0,0,0,0,0,0,0,0,2,4,270000.0,35.097229922585700,1.5414416449345300,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Managers,0
5149025,0,0,1,0,0,0,1,0,2,24,162000.0,62.41059022430300,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5149030,0,0,1,0,0,0,0,0,2,29,180000.0,47.86682820318010,3.2937021294071700,State servant,Higher education,Married,House / apartment,Core staff,0
5149039,0,0,1,0,0,0,0,2,4,38,270000.0,30.138880332929500,10.122042204836500,Commercial associate,Higher education,Civil marriage,House / apartment,Laborers,1
5149040,0,0,1,0,0,0,0,0,2,34,180000.0,54.07366338802300,9.878368481214540,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
5149044,1,1,1,0,0,0,0,0,2,0,135000.0,40.67434649582130,4.711937959027220,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5149045,0,0,0,0,0,0,0,2,4,12,135000.0,41.20550045517700,13.626563173781800,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5149051,0,1,1,0,0,0,0,3,4,6,243000.0,63.5139667481194,3.0445525917712200,Commercial associate,Higher education,Single / not married,Rented apartment,Managers,0
5149057,0,0,1,0,0,0,0,0,2,60,180000.0,52.461036160906800,12.542351999014400,State servant,Secondary / secondary special,Married,Municipal apartment,Cleaning staff,1
5149061,0,0,1,0,0,0,1,0,2,34,67500.0,56.31053341273260,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5149066,1,1,1,0,0,1,0,2,4,28,225000.0,40.70993928691210,0.6269807046003680,Commercial associate,Higher education,Married,House / apartment,Other,0
5149075,0,0,1,0,0,0,0,1,3,34,63000.0,27.989623332443500,2.1218779304160900,State servant,Secondary / secondary special,Married,House / apartment,Laborers,0
5149078,0,1,0,0,0,0,0,0,2,8,202500.0,38.89744484828570,1.7111918793678200,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
5149081,0,0,1,0,0,0,0,0,2,33,76500.0,44.756565843241100,4.9610874966631800,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5149088,1,0,1,0,0,0,0,1,3,45,202500.0,40.01177300013010,1.5414416449345300,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
5149093,0,0,1,1,0,0,0,0,2,59,99000.0,60.729515322012100,39.46145369172540,Working,Secondary / secondary special,Married,House / apartment,Other,0
5149099,0,0,1,0,0,0,1,0,2,17,67500.0,57.56723272894040,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5149105,1,0,1,0,0,0,0,2,4,52,270000.0,34.19098270327250,9.878368481214540,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
5149110,1,1,1,0,0,0,0,0,2,3,90000.0,27.343477278794200,1.122541872865290,Commercial associate,Incomplete higher,Married,With parents,Sales staff,0
5149118,0,0,1,0,1,0,0,0,1,21,360000.0,51.743704525075800,23.37625002566790,Working,Higher education,Separated,House / apartment,Managers,1
5149129,0,0,1,0,0,0,1,0,1,41,157500.0,61.80825068276560,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
5149130,1,1,1,1,0,0,0,0,2,23,135000.0,56.332436668788500,8.712020096237430,Working,Higher education,Married,House / apartment,Drivers,0
5149132,0,0,1,0,0,0,1,0,2,45,99000.0,63.61526930737800,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5149135,0,0,1,0,0,0,0,0,2,35,180000.0,34.86998364100560,7.460796594043680,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
5149138,1,1,1,1,0,0,0,0,2,32,247500.0,29.985557540538100,9.793493363997890,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5149169,1,1,1,0,0,0,0,0,2,51,202500.0,58.86500065025290,8.123370089734900,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5149173,1,0,0,0,1,0,0,0,2,9,171000.0,27.79249402794030,1.2922921072985800,Commercial associate,Higher education,Married,House / apartment,Security staff,0
5149176,0,0,1,0,0,0,0,0,2,48,315000.0,49.75324613099520,31.62830174473120,State servant,Higher education,Married,House / apartment,Other,0
5149183,1,0,1,0,0,0,0,0,1,13,180000.0,25.42968028090930,2.625652819701980,Working,Higher education,Single / not married,House / apartment,Laborers,0
5149188,1,1,0,0,1,1,0,1,3,31,450000.0,26.960170297815800,1.3744293175082300,Working,Higher education,Married,House / apartment,Core staff,1
5149193,1,0,1,0,0,0,0,1,3,22,157500.0,22.12776443048110,1.6263167621511700,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5149194,0,0,1,0,0,0,0,0,2,43,135000.0,51.38503870716030,6.625734956912190,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
5149195,0,0,1,0,0,0,0,0,2,6,180000.0,49.06603147224100,13.711438290998400,Commercial associate,Incomplete higher,Married,House / apartment,Sales staff,0
5149200,0,0,1,0,1,0,0,1,2,57,225000.0,41.68737208840700,2.7926651471282800,Commercial associate,Higher education,Separated,House / apartment,Sales staff,0
5149206,0,1,0,0,0,0,0,0,2,54,112500.0,41.73665441453280,8.208245206951550,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5149213,1,1,1,0,0,1,0,0,2,52,180000.0,34.19098270327250,2.0452165342204200,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5149222,0,0,1,0,1,0,0,0,1,14,247500.0,63.90001163610480,3.37583933961683,Commercial associate,Higher education,Widow,House / apartment,Other,0
5149237,0,0,1,0,0,1,0,0,2,3,135000.0,32.21968965824080,5.7112740165780300,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5149239,1,0,0,0,1,0,0,0,2,33,225000.0,25.769180749775800,2.625652819701980,Commercial associate,Higher education,Married,With parents,IT staff,1
5149246,0,0,1,1,0,0,0,0,2,17,135000.0,33.355921066141000,1.7933290895774700,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff,0
5149253,0,1,1,0,0,0,0,1,3,8,180000.0,38.078810653196200,6.877622401555130,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5149255,0,0,1,0,0,0,0,0,2,51,157500.0,53.901175246582700,34.62630991738370,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,0
5149259,1,1,0,0,1,0,0,2,4,54,157500.0,40.63601579772340,14.206999459263400,Working,Secondary / secondary special,Married,House / apartment,Drivers,1
5149264,0,0,1,0,0,0,0,0,1,4,189000.0,47.436976803082900,25.96083424026500,State servant,Secondary / secondary special,Separated,House / apartment,Medicine staff,0
5149266,0,1,0,0,0,0,0,1,3,21,72000.0,31.376414300088300,3.1239518949738900,Working,Incomplete higher,Civil marriage,House / apartment,Private service staff,0
5149267,1,1,1,0,1,0,0,0,2,54,270000.0,60.874624393382500,4.123287952524690,Working,Secondary / secondary special,Married,House / apartment,Realty agents,0
5149280,0,0,1,0,0,0,0,0,1,26,81000.0,53.912126874610700,2.9596774745545800,Working,Secondary / secondary special,Separated,House / apartment,Sales staff,0
5149285,0,1,1,0,0,0,0,1,3,23,225000.0,42.28149790892350,0.7939930320266670,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
5149296,0,1,1,0,1,1,0,0,2,39,247500.0,39.5956111350678,5.122624010075500,Commercial associate,Higher education,Married,House / apartment,Other,0
5149307,0,0,1,0,0,0,0,0,2,26,103500.0,49.93942380747040,4.794075169236880,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5149308,1,1,1,0,0,0,1,0,2,34,180000.0,50.68687242037820,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5149311,0,1,1,0,0,0,0,0,2,4,157500.0,52.825177792836300,10.625817094122400,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
5149312,0,1,1,0,0,0,0,1,2,3,180000.0,51.57669219764950,16.375421808798300,Working,Higher education,Separated,House / apartment,Managers,0
5149330,0,0,1,1,0,0,0,0,1,22,155250.0,53.170154075716800,6.206835184842950,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
5149336,0,1,1,0,0,0,0,0,1,27,292500.0,46.35276562831540,24.627473527861600,Commercial associate,Higher education,Single / not married,House / apartment,High skill tech staff,0
5149345,0,0,0,0,0,0,1,0,2,58,126000.0,56.19006550442510,0.0,Pensioner,Higher education,Civil marriage,House / apartment,Other,0
5149348,0,0,1,0,0,0,0,0,1,25,405000.0,36.58391342738040,5.374511454718440,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
5149349,1,1,1,0,0,0,0,2,4,5,180000.0,39.37657857450870,1.5414416449345300,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5149352,1,1,1,0,0,0,0,0,2,28,225000.0,33.4243687413157,8.961169633873390,Commercial associate,Higher education,Married,House / apartment,Accountants,1
5149355,0,0,1,0,0,1,0,0,1,60,112500.0,39.209566247082400,4.794075169236880,Commercial associate,Higher education,Single / not married,House / apartment,High skill tech staff,0
5149356,1,0,1,1,0,0,0,0,1,38,306000.0,34.19098270327250,6.877622401555130,Commercial associate,Higher education,Single / not married,House / apartment,Other,0
5149361,0,0,1,0,1,0,1,0,2,18,180000.0,58.506334832337400,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5149372,0,0,1,0,0,0,0,0,2,4,157500.0,51.333018474027500,6.959759611764790,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5149378,1,1,1,0,1,1,0,1,3,30,360000.0,45.27676817456900,1.122541872865290,Commercial associate,Higher education,Married,House / apartment,Laborers,0
5149387,0,0,0,0,0,0,0,0,1,3,247500.0,23.433746072814600,1.04588047666961,Commercial associate,Higher education,Single / not married,With parents,Other,0
5149391,0,0,0,0,0,0,0,1,3,29,135000.0,37.47920901866570,3.2088270121905300,Commercial associate,Secondary / secondary special,Married,With parents,Sales staff,0
5149413,0,0,1,0,1,0,0,2,4,13,315000.0,29.944488935433300,0.4599683771740690,Commercial associate,Higher education,Married,House / apartment,Managers,0
5149414,0,1,0,0,0,0,0,0,2,27,112500.0,50.601997303161600,1.2074169900819300,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,1
5149419,0,0,1,0,1,0,0,0,2,37,202500.0,59.31401739939900,19.37616788845770,Working,Higher education,Married,House / apartment,Core staff,0
5149427,1,0,0,0,0,0,0,0,1,24,315000.0,24.49331608451920,2.373765375059040,Working,Secondary / secondary special,Single / not married,House / apartment,Managers,0
5149430,0,1,1,0,0,0,0,0,1,49,112500.0,53.619170824862900,7.208909149400740,Working,Secondary / secondary special,Widow,House / apartment,Other,0
5149435,1,1,1,0,0,1,0,2,4,30,315000.0,36.83853877903040,5.960423554213980,Working,Higher education,Married,House / apartment,High skill tech staff,0
5149444,0,1,1,0,0,0,0,1,3,48,225000.0,35.00687899135510,0.6269807046003680,Working,Higher education,Married,House / apartment,Other,0
5149445,1,1,1,0,0,0,0,0,2,5,238500.0,33.36687269416890,7.124034032184100,Working,Higher education,Married,With parents,Laborers,0
5149462,0,0,1,0,0,0,0,0,2,6,193500.0,42.29244953695150,4.711937959027220,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
5149470,0,1,1,0,0,0,0,1,3,40,135000.0,30.878115224816400,6.792747284338490,Commercial associate,Higher education,Married,House / apartment,Other,0
5149488,0,1,1,1,0,0,0,0,2,26,90000.0,31.07798243632660,3.2088270121905300,Working,Higher education,Married,House / apartment,Laborers,0
5149493,0,1,1,1,0,0,0,1,3,18,360000.0,33.85969595542690,2.540777702485340,Working,Higher education,Married,House / apartment,Core staff,0
5149499,1,0,1,0,0,1,0,0,2,17,157500.0,46.63203214302830,21.459715120775900,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5149514,0,1,1,0,0,0,1,0,1,12,249750.0,47.6231544795581,0.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,Other,0
5149518,0,0,1,0,0,0,0,0,2,34,90000.0,45.67924050459630,6.710610074128830,Working,Lower secondary,Married,House / apartment,Medicine staff,0
5149524,0,0,1,0,1,0,1,0,2,14,112500.0,51.10577219244750,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5149528,0,0,1,0,0,0,0,1,3,17,126000.0,22.60142234269010,2.4586404922756800,Working,Secondary / secondary special,Civil marriage,With parents,Core staff,0
5149529,0,0,1,0,0,0,0,0,2,38,130500.0,34.70570922058630,9.459468709145290,State servant,Secondary / secondary special,Married,House / apartment,Core staff,1
5149550,0,0,0,1,1,0,0,0,2,47,135000.0,37.80501995249730,3.37583933961683,Commercial associate,Secondary / secondary special,Civil marriage,With parents,Laborers,0
5149553,0,0,1,0,0,1,0,1,3,23,247500.0,39.34646159743180,3.6277267842597700,Commercial associate,Higher education,Married,House / apartment,Managers,0
5149565,0,0,1,0,0,0,0,0,2,21,135000.0,46.44859237356000,2.540777702485340,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,0
5149583,0,1,1,0,0,0,0,2,4,36,126000.0,40.88516533535940,0.2929560497477700,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
5149588,0,0,1,0,0,1,0,1,3,51,90000.0,31.97601593461880,5.7112740165780300,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,0
5149591,0,0,1,0,1,0,0,0,2,51,157500.0,33.64613920888180,4.9610874966631800,Working,Higher education,Married,House / apartment,Core staff,0
5149598,0,0,1,1,0,0,0,0,2,34,225000.0,48.89080542379380,0.6269807046003680,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5149604,1,0,1,0,0,0,0,0,2,7,157500.0,28.32912380131010,6.625734956912190,Commercial associate,Higher education,Married,Rented apartment,Core staff,0
5149612,1,1,1,0,0,0,0,0,2,43,180000.0,33.854220141412900,3.1239518949738900,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5149618,1,0,0,1,0,0,0,0,2,2,112500.0,23.400891188730800,2.7105279369186200,Working,Incomplete higher,Civil marriage,With parents,Laborers,0
5149621,1,1,1,0,0,0,0,0,2,10,382500.0,28.60017659500200,6.625734956912190,Working,Higher education,Married,House / apartment,Laborers,0
5149635,0,0,1,0,0,0,0,0,2,43,157500.0,38.114403444287000,6.959759611764790,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
5149641,0,0,1,0,0,0,1,0,1,11,292500.0,61.81098858977260,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
5149660,0,0,1,0,0,0,0,1,3,39,180000.0,32.63585152330300,8.123370089734900,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Realty agents,0
5149668,1,0,1,0,1,0,0,0,2,41,405000.0,44.8113239833809,5.878286344004330,Commercial associate,Higher education,Married,House / apartment,Drivers,0
5149674,0,0,1,0,1,0,0,0,2,3,157500.0,46.63477005003530,5.045962613879820,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,0
5149675,0,1,1,0,0,0,0,3,5,46,405000.0,38.01857669904240,10.959841748975000,Working,Secondary / secondary special,Married,House / apartment,Accountants,0
5149693,0,0,0,0,0,0,0,0,2,33,157500.0,38.17463739844080,17.541770193775400,Working,Incomplete higher,Married,With parents,Core staff,0
5149698,1,0,1,0,0,0,0,0,1,59,171000.0,27.77606658589840,0.2929560497477700,Working,Incomplete higher,Single / not married,House / apartment,Laborers,1
5149700,0,0,1,0,0,1,0,2,4,33,112500.0,33.750179675147300,3.0445525917712200,Working,Secondary / secondary special,Married,House / apartment,Sales staff,1
5149703,0,0,1,0,1,0,0,1,3,12,90000.0,31.688535698885000,9.878368481214540,Working,Higher education,Married,House / apartment,High skill tech staff,0
5149714,0,0,1,0,0,0,0,0,2,19,180000.0,28.945152877882500,0.37509325995742600,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
5149727,0,1,1,0,0,0,0,0,2,20,90000.0,52.29676174048750,4.711937959027220,Working,Secondary / secondary special,Married,House / apartment,Other,0
5149731,0,0,1,0,0,0,0,1,3,23,135000.0,31.721390582968800,4.794075169236880,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5149738,0,1,1,0,0,0,0,0,2,54,238500.0,42.22673976878380,10.959841748975000,Working,Secondary / secondary special,Married,Rented apartment,Laborers,0
5149744,0,0,1,0,0,0,0,1,3,44,105750.0,34.916528060124400,3.7947391116860700,Working,Secondary / secondary special,Married,With parents,Cleaning staff,0
5149745,1,1,0,0,0,1,0,0,2,38,360000.0,39.68322415929140,2.0452165342204200,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5149748,0,0,1,0,1,0,0,1,2,17,180000.0,36.87139366311420,10.540941976905800,State servant,Secondary / secondary special,Single / not married,House / apartment,Medicine staff,0
5149767,0,1,1,1,1,0,0,1,3,1,99000.0,35.05616131748090,1.04588047666961,Working,Secondary / secondary special,Married,House / apartment,Other,0
5149768,0,1,1,0,1,0,0,0,2,29,130500.0,44.18160537177360,25.711684702629100,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5149779,0,0,1,1,0,0,0,1,3,15,99000.0,31.190236623613100,11.04471686619160,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,0
5149781,0,0,1,0,0,0,0,1,3,33,270000.0,40.663394867793300,1.3744293175082300,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5149790,0,1,0,0,0,0,0,1,3,17,157500.0,30.957514528019100,3.6277267842597700,Working,Secondary / secondary special,Civil marriage,Municipal apartment,Sales staff,0
5149794,1,0,0,0,0,0,0,0,2,11,247500.0,24.074416312449900,2.8775402643449200,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Drivers,0
5149799,0,0,1,1,1,0,0,0,2,49,126000.0,28.523515198806300,5.541523782144740,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,Laborers,1
5149800,0,0,1,0,1,1,0,0,1,16,135000.0,27.031355879997500,5.7112740165780300,State servant,Incomplete higher,Single / not married,With parents,Other,1
5149810,0,0,0,0,0,0,0,0,2,1,202500.0,33.43532036934370,12.208327344161800,State servant,Secondary / secondary special,Civil marriage,Municipal apartment,Other,0
5149812,0,0,1,0,0,0,0,0,2,50,180000.0,54.68421665058150,14.541024114116000,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5149819,0,0,1,0,0,0,0,0,2,14,103500.0,51.543837313565600,2.291628164849380,Commercial associate,Higher education,Married,House / apartment,Cleaning staff,0
5149825,1,1,1,0,0,0,0,0,2,39,315000.0,47.49721075723660,6.625734956912190,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5149833,0,0,1,0,1,1,0,0,2,21,157500.0,33.91445409556660,3.6277267842597700,Commercial associate,Higher education,Married,House / apartment,Medicine staff,1
5149839,0,0,1,0,0,0,1,0,2,21,225000.0,52.35151988062730,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5149843,0,1,1,0,0,0,0,0,2,19,144000.0,46.37740679137830,2.9596774745545800,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5149845,0,0,1,0,0,0,1,0,1,55,135000.0,59.85886089378970,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,1
5149846,1,1,1,0,0,0,0,1,3,1,360000.0,44.490988863563200,2.0452165342204200,Working,Higher education,Married,House / apartment,Managers,0
5149849,1,1,1,1,1,0,0,2,4,21,225000.0,40.8577862652895,14.87778667597560,Working,Secondary / secondary special,Married,House / apartment,Other,0
5149854,1,0,1,0,0,0,0,0,1,0,270000.0,25.125772603133500,0.6269807046003680,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5149855,1,1,0,0,0,0,0,0,1,3,112500.0,26.078564241565500,5.045962613879820,Commercial associate,Secondary / secondary special,Separated,House / apartment,Laborers,0
5149858,0,1,1,0,0,0,0,2,4,28,121500.0,39.09731205979590,1.4593044347248700,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5149859,0,0,1,0,0,0,0,2,4,9,90000.0,35.562674113773700,16.961333908293800,State servant,Secondary / secondary special,Married,With parents,Drivers,0
5149864,0,0,1,0,0,0,0,2,3,53,157500.0,37.55313250785440,3.6277267842597700,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
5149867,0,0,1,0,0,0,1,0,2,40,117000.0,49.306967288856000,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
5149871,0,0,0,1,0,1,0,0,2,11,171000.0,51.25361917082490,5.4593865719350800,Working,Secondary / secondary special,Married,Municipal apartment,Sales staff,0
5149873,0,0,1,0,0,1,0,1,3,27,90000.0,26.119632846670400,2.625652819701980,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
5149876,0,1,1,0,1,0,0,1,3,15,391500.0,47.702553782760800,1.2922921072985800,Commercial associate,Higher education,Married,House / apartment,Managers,0
5149884,0,0,1,0,0,0,0,0,2,30,202500.0,43.644975598403800,15.961997850743,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
5149898,1,0,0,0,0,0,0,0,1,5,265500.0,28.367454499407900,1.2922921072985800,State servant,Higher education,Single / not married,With parents,Core staff,1
5149899,0,0,1,0,0,0,0,0,2,49,126000.0,48.92913612189160,2.625652819701980,Working,Higher education,Married,House / apartment,Core staff,0
5149907,0,1,1,0,0,0,0,0,2,43,112500.0,42.881099543454000,7.375921476827040,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5149915,0,0,1,0,0,1,0,1,2,9,252000.0,43.746278157662400,6.540859839695540,State servant,Higher education,Single / not married,House / apartment,Core staff,0
5149925,0,0,0,0,0,0,0,0,2,12,450000.0,51.543837313565600,1.8782042067941200,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5149945,0,0,1,1,1,0,0,0,2,46,180000.0,60.858196951340500,1.8782042067941200,Working,Higher education,Married,House / apartment,High skill tech staff,0
5149952,0,0,1,0,0,0,0,1,3,55,67500.0,29.525589163364100,6.877622401555130,Commercial associate,Higher education,Married,House / apartment,Core staff,0
5149953,0,0,1,0,0,0,0,0,1,59,180000.0,39.0945741527889,8.046708693539220,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
5149972,0,1,0,0,0,0,0,0,2,15,247500.0,59.33044484144100,2.0452165342204200,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5149976,0,0,1,0,0,0,0,1,3,6,405000.0,34.85903201297770,12.375339671588100,State servant,Higher education,Married,House / apartment,Core staff,0
5149987,0,1,1,0,0,0,0,0,2,35,315000.0,46.01052725244190,2.2067530476327400,Working,Secondary / secondary special,Married,House / apartment,Other,0
5149993,1,1,1,1,0,0,0,0,2,5,220500.0,31.275111740829700,1.2074169900819300,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5150000,1,1,1,0,1,0,0,1,2,28,225000.0,47.105690055237300,5.626398899361380,Working,Higher education,Separated,Municipal apartment,Security staff,0
5150009,1,1,1,0,0,0,0,1,3,12,180000.0,39.56275625098390,8.87903242366373,Working,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5150032,0,1,1,1,0,0,0,3,5,2,112500.0,26.69185541113100,3.7126019014764200,Working,Secondary / secondary special,Civil marriage,House / apartment,Cleaning staff,0
5150036,1,0,0,0,0,0,0,0,1,4,180000.0,35.00140317734110,4.208163069741340,Working,Secondary / secondary special,Single / not married,With parents,Drivers,0
5150041,0,1,1,0,0,0,0,0,1,40,54000.0,23.619923749289900,4.208163069741340,State servant,Secondary / secondary special,Single / not married,House / apartment,Medicine staff,0
5150047,0,0,1,0,0,0,0,0,2,35,283500.0,49.16733403149960,1.7933290895774700,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5150053,0,0,1,0,0,0,0,0,1,12,180000.0,24.263331895932200,1.9603414170037700,Working,Incomplete higher,Single / not married,House / apartment,Laborers,0
5150058,0,0,1,0,1,0,0,0,2,11,63000.0,46.859278424608300,0.6269807046003680,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5150061,1,0,1,0,0,0,0,0,1,27,225000.0,28.830160783589000,6.373847512269250,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5150067,0,0,1,1,0,1,0,2,4,26,225000.0,30.91097010890030,1.7111918793678200,Commercial associate,Higher education,Married,House / apartment,Core staff,0
5150070,0,0,1,0,0,0,0,2,4,56,112500.0,31.891140817402100,8.87903242366373,State servant,Higher education,Married,House / apartment,Core staff,0
5150072,1,1,0,0,0,0,0,0,1,15,67500.0,24.76984469222500,1.9603414170037700,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,Security staff,0
5150074,1,1,1,1,0,0,0,0,1,11,279000.0,50.21595241517620,1.8782042067941200,Working,Secondary / secondary special,Separated,House / apartment,Drivers,0
5150077,1,1,1,0,0,0,0,1,3,23,360000.0,29.62689172262260,7.794821248896280,Commercial associate,Higher education,Married,Rented apartment,Managers,0
5150081,0,0,1,0,0,0,0,0,2,52,292500.0,34.664640615481500,5.626398899361380,Commercial associate,Higher education,Married,House / apartment,Managers,0
5150112,0,1,0,0,0,0,0,0,2,2,63000.0,36.38130830886330,16.18103041130210,Commercial associate,Higher education,Married,With parents,Other,0
5150115,0,1,1,1,1,0,0,1,3,29,90000.0,48.50202262880140,18.847751836108900,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,0
5150121,0,1,1,0,0,0,0,0,2,22,225000.0,42.65385326187400,0.7611381479428050,Working,Higher education,Married,House / apartment,Accountants,0
5150122,1,0,1,0,0,0,0,0,1,5,157500.0,48.38976844151490,12.432835718734800,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5150126,0,0,1,1,1,0,0,0,1,25,90000.0,50.818291956713700,9.760638479914030,Working,Secondary / secondary special,Separated,House / apartment,Other,1
5150142,0,0,0,0,0,0,0,0,1,18,117000.0,45.02488072992600,0.9308883823760930,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
5150144,0,0,1,0,0,0,0,2,3,19,112500.0,33.1861708317077,10.17953825198330,Working,Secondary / secondary special,Single / not married,House / apartment,Core staff,0
5150164,0,0,0,0,1,0,1,0,1,6,135000.0,64.73233536622930,0.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,Other,0
5150165,0,0,0,0,0,0,1,0,2,38,252000.0,57.76983784745750,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,1
5150176,0,0,1,0,1,0,1,0,2,48,150750.0,66.69541469024000,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5150183,1,0,1,0,0,0,1,0,1,32,225000.0,26.32223796518750,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
5150189,0,0,0,0,0,0,1,1,3,18,135000.0,32.82476710678520,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5150208,0,0,1,0,0,0,0,0,2,59,81000.0,42.004969301217700,15.847005756449500,Working,Secondary / secondary special,Married,House / apartment,Low-skill Laborers,0
5150217,1,1,1,0,0,0,0,0,2,29,116100.0,27.751425422835500,6.683231004058950,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5150237,0,1,1,1,0,0,0,0,2,0,90000.0,52.25021732136870,0.350452096894529,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
